,title,price,like,view,article,category,location,link
846,미개봉 갤럭시워치4 블랙 3233 부산서면 휴대폰이용소,"200,000",0,12,"😀필독

사진, 게시글 꼭 확인해주세요!

사진의 빛은 매장 조명 불빛입니다!

(부산 부산진구 중앙대로680번가길 33-9)

매장방문 환영합니다. 

방문전에 찾으시는 상품 문의 주시면 좀 더 수월하게 구매가능하십니다
↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓
 
- 0 1 0 2 9 7 0 7 8 0 0 -

업무상 전화를 못 받을시

문자로 문의 주시면 최대한 빨리 응답해 드리겠습니다

😐상품설명

❣ 선택약정 : X
❣ 모델명 : 갤럭시워치4
❣ 최초통신사 : LG( SK,LG,KT 호환 가능 , 알뜰폰/선불폰 사용가능 )
❣ 용량 : 16GB
❣ 색상 : 블랙
❣ 구성 : 풀박스
❣ 기능 : 모든 기능 정상
❣ 잔상 : X
❣ 상태 : 미개봉(사진과 동일합니다)
❣ 금액 : 200,000
❣ 지역 : 서면 휴대폰이용소(부산 부산진구 중앙대로680번가길 33-9)
❣ 택배 : 가능


💥구매자님들의 사기피해 방지를 위해 공식인증을 거쳐 판매중 입니다💥



365일 항상 행사할인가로 드립니다😁 

L G / S K / K T / 알 뜰 폰 / 선 불 폰 유심사용가능합니다

직 거 래ㆍ택 배 거 래ㆍ화 물 택 배ㆍ퀵 가능

* 오후 5시 전 입금 건 당일 택배 발송 *

🎈 월~토  롯데택배 

모든 기기는 정상적인 기능 테스트를 거쳐 정상작동 확인 후 판매합니다

★ 단 순 변 심 , 게시글 내용 미확인 교환/환불 불가합니다 ★

* 올린 기기말고도 많은 기계들이 있으니 찾으시는 기기 문의주세요 ☎📞 ",웨어러블(워치),부산광역시 부산진구 부암제3동,https://m.bunjang.co.kr/products/181454081?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
847,갤럭시워치4 골프에디션,"250,000",12,958,"몇번 사용안한 제품입니다..
그린 공략하기 쉽게 그린 높낮이까지도 나오고 거리측정도 정확합니다
",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181448785?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
848,갤럭시워치 45mm 스트랩(22mm),"9,000",2,595,"갤럭시워치3 
45mm (22mm)
블루스트라이프 스트랩
실리콘 
미개봉 새제품",웨어러블(워치),전국,https://m.bunjang.co.kr/products/157053610?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
849,갤럭시워치 4 40mm팝니다,"120,000",2,347,"구매일자:2020.9
상태 오른쪽 가운데 2곳 미세하게 금있음
시계줄 바꿔야 됨..(지금 쓰고 있는 줄 안쪽이 녹슴)
쿨거래시 네고 가능",웨어러블(워치),인천광역시 부평구 갈산1동,https://m.bunjang.co.kr/products/181419282?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
850,갤럭시워치4 새제품,"220,000",2,48,"새제품입니다.
현. 아이폰 사용중인데 워치4랑 연동이 안되는지 모르고 구매했다 판매합니다. 
당연히 기스 전혀없습니다.
실버색상/ 44mm/ 갤럭시워치4 
",웨어러블(워치),충청북도 충주시 연수동,https://m.bunjang.co.kr/products/181412087?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
851,갤럭시워치액티브2,"100,000",2,62,깨끗해요 내고는 안됩나다,웨어러블(워치),서울특별시 동대문구 장안제1동,https://m.bunjang.co.kr/products/181410992?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
852,갤럭시워치 R810,"150,000",1,471,"미드나잇블랙 42mm 
핑크 42mm 색상 두가지있습니다
실착 몇번안되구요 
그냥 충전기에만 올려놓았습니다
어머니 아버지가 쓰시던거라 깔끔합니다",웨어러블(워치),인천광역시 계양구 계산3동,https://m.bunjang.co.kr/products/151774512?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
853,갤럭시 워치 4 40mm 새제품급 팝니다 (실버),"160,000",0,52,"갤럭시 워치4 40mm 실버 블루투스
구매 후 5회 이내로 착용하고 팔아요.
잘 착용하지 않게 되어서 보관하다가 판매합니다.
흰색 스트랩은 한번도 사용하지 않은 새제품입니다.
충전기도 한번도 사용하지 않은 새제품입니다.
박스 없어서 다른분들보다 저렴하게 올립니다.
네고문의는 정중히 사양합니다.
서울대입구역 직거래/택배거래 가능/환불불가",웨어러블(워치),서울특별시 관악구 청림동,https://m.bunjang.co.kr/products/181398524?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
854,갤럭시워치 1+1 30% 팔아요,"18,000",0,39,"사진에 보이시는 상품 금액 + 18,000 원 

입금해주시면 

제가 결제하고 배송지 주소를 구매자님 주소로 바꿔서 
보내드릴게요 !

저는 워치가 필요없어서 팝니다~~~",웨어러블(워치),경기도 안양시 동안구 관양2동,https://m.bunjang.co.kr/products/181369405?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
855,"갤럭시워치액티브2(스트랩5종,풀커버포함)","100,000",2,198,기스거의없고요 스트랩다드릴게요.,웨어러블(워치),전국,https://m.bunjang.co.kr/products/181356549?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
856,갤럭시 워치4 클래식 중나 5398님 전용,"230,000",0,93,중나 5398님 전용,웨어러블(워치),전라남도 목포시 상동,https://m.bunjang.co.kr/products/181320598?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
857,(밴드포함)갤럭시 워치4 44mm,"198,000",2,221,"사놓고 사용을 잘 안해서 팔게되었습니다.
워치 액정 보호필름 붙인상태입니다
깨끗하게 사용하는 편이라 상태는 매우 좋습니다. 
정품 밀레니즈 밴드, 구매할 때 온 충전케이블 까지 포함가격입니다.
대구 직거래 환영하며 택배도 물론 가능합니다!",웨어러블(워치),대구광역시 동구 효목1동,https://m.bunjang.co.kr/products/180444168?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
858,갤럭시 워치4클래식 46mm,"300,000",1,257,"22년 3월 구매 
새상품 입니다 자세한건 문의주세요 ",기타(시계),경상북도 예천군 호명면,https://m.bunjang.co.kr/products/181298623?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
859,갤럭시워치 스트랩,"30,000",1,276,"갤럭시워치3 나토밴드 22mm
 갤럭시워치4 날개형 스포츠 20mm
 네고 가능합니다
직거래 하시면 2만원 거래 가능합니다",기타(시계),충청북도 충주시 성내.충인동,https://m.bunjang.co.kr/products/171500147?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
860,갤럭시워치3 45mm(lte/skt),"180,000",0,104,"갤럭시워치3 45mm lte모델 팝니다.
skt개통했었고 정상해지 해뒀습니다. 개통하면 폰없이 단독으로도 사용가능하고, 개통없이 블루투스모델로도 사용가능합니다.

아버지께서 활동적인 일을 하셔서 불편하시다고 사용을 잘안하시길래 판매합니다.

보호필름 부착된 상태며 미사용 보호필름 1장있고, 가죽스트랩은 사용감이있어 새 스트랩 추가로 드립니다. 보호커버는 사용감이있는데 필요하시다면 같이 드립니다.

네고 및 찔러보기는 정중히 사양합니다. 구매하실분만 연락 부탁드립니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181283128?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
861,갤럭시 워치4 1+1 배송지 변경 판매 46mm+42mm,"510,000",0,60,s22 사전예약 혜택으로 받은 갤럭시 워치 할인 쿠폰 배송지 변경 구매 해드립니다!!,웨어러블(워치),서울특별시 강동구 성내제3동,https://m.bunjang.co.kr/products/181276141?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
862,갤럭시 워치 4 40mm 미개봉 판매합니다,"183,000",1,96,"
현재 배송중이며 도착 후 바로 발송해드리겠습니다

직거래 아산, 전주 가능",웨어러블(워치),전라북도 전주시 완산구 평화1동,https://m.bunjang.co.kr/products/181275066?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
863,갤럭시워치4 30% 쿠폰,"20,000",1,75,"갤럭시 워치 원하는 기종 할인금액+2만원 보내주시면 됩니다
원하는 기종 알려주시면 삼성 공홈에서 주소지 변경으로 주문해드립니다.",웨어러블(워치),충청남도 천안시 동남구 중앙동,https://m.bunjang.co.kr/products/180264324?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
864,갤럭시 워치3 LTE 실버 45mm,"140,000",3,146,"갤럭시 워치3 LTE 실버 45mm 팝니다.
충전기 박스 있습니다.
가죽 스트랩 1회 착용 했습니다.

케이스와 배젤링 해서 깨끗합니다.",웨어러블(워치),경기도 화성시 동탄5동,https://m.bunjang.co.kr/products/181259408?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
865,갤럭시워치3 블루투스 45mm A급 제품,"140,000",1,365,"갤럭시워치3 블루투스 45mm A급 제품

구성품: 사진상본체+충전기

커버시공 하였습니다.(빨간눈금) 뒷판 약간까짐(사진참고) 있으나 그외 전체적으로 깨끗한 A+급 제품입니다.

✔구매전 꼭! 읽어주세요✔

* 아이폰/아이패드 제품군은 아이티팜 자체 30일 무상보증 서비스가 적용 됩니다.(고객의 과실로인한 파손이나 침수는 해당되지 않습니다.)

* 직거래를 원하시는 분은 대구/경산 영남대역 5번 출구에 위치한 매장에서 거래 가능합니다.

* 사진에 찍히지 않는 미세기스와 찍힘이 있을수도 있습니다. 구매시 참고 부탁드립니다.(미개봉 신품은 해당사항 아님)

* 번개페이 거래시 환불 및 교환 되지 않습니다.(제품하자일 경우 가능)

* 절충은 불가 합니다. 양해 부탁드립니다.

✔직거래, 택배, 퀵, 터미널택배, KTX택배 모두 가능합니다.
✔무조건 당일 발송 해드립니다.
✔원하시는 오피스 설치 해드립니다.(맥,태블릿 제외)

● 번개톡은 응답이 늦으니 전화나 카톡 부탁드려요!●",웨어러블(워치),대구광역시 중구 남산2동,https://m.bunjang.co.kr/products/164091272?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
866,갤럭시 워치 46mm lte모델 팝니다!,"89,800",7,662,"갤럭시 워치 46mm 판매합니다!

사용에 의한 기스들이 일부 있지만
모든 기능 정상 작동해요 ㅎㅎ

구성은 워치랑 충전독입니다!

교신 얼마든지 환영입니다!❤

3마디 쿨거시 택포입니당!",웨어러블(워치),전라남도 장성군 삼계면,https://m.bunjang.co.kr/products/166819626?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
867,갤럭시워치4 블랙 16기가 미개봉 미사용 팝니다,"250,000",0,59,"☎문 의 0⃣1⃣0⃣ - 8⃣8⃣9⃣9⃣ - 8⃣6⃣8⃣9⃣
☎문 의 0⃣1⃣0⃣ - 8⃣8⃣9⃣9⃣ - 8⃣6⃣8⃣9⃣

🌈 제품정보
▶ 색상 :  블랙
▶ 용량 :   16G
▶ 폰상태 :  AAA급
▶ 통신사 : SK / KT / U+ / 알뜰 / 선불 
&lt;쓰시던 유심으로 모두 즉시 사용가능&gt;

🤩  구성품 🤩
최고급필름 + 젤리케이스 + 충전기
⚠해당기기 재고 소진시 지급불가⚠

▽▼▽▼▽▼▽▼▽▼▽▼▽▼▽▼▽▼▽
★ 5년경력 엔지니어가 2차 검수완료 상태
★ 초기화 후 바로 출고 가능상태
★ 살균소독 후 랩비닐포장 진열장 보관상태
★ 매장 전기종 선택약정 25% 가능상태
★ 구입 후 기기불량시 30일이내 교환 or 환불가능!

🧡 거래방법 🧡
- 직거래,  택배(무료),  퀵 (무료)
- 계좌이체,  현금, 번개페이  

📦 택배 📦
오후5시 30분 이전 주문시 입금확인 후 당일발송!
: ) 다음날 바로 수령가능하세요!!! 

💚 위치 💚
☞대구 북구 복현동 복현건영 건너편 빨간건물 ☜
      &lt;대구 북구 검단로15 유니크모바일 1층&gt;",웨어러블(워치),대구광역시 북구 산격2동,https://m.bunjang.co.kr/products/179668303?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
868,갤럭시워치3 41mm 블루투스,"95,000",2,67,"갤럭시워치3 41mm 블루투스 
색상: 미스틱실버
제조일:20년 6월
구입일:20년 7월쯤
기스는 없고 보호필름도 붙어 있습니다
기본 구성품인 충전기. 기본 스트랩 같이 드려요
",웨어러블(워치),경기도 수원시 팔달구 화서2동,https://m.bunjang.co.kr/products/181155889?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
869,갤럭시 워치4  30%할인 쿠폰 양도합니다,"10,000",0,30,"사진 금액에 +1만원 입금해주시면
구매자님 댁으로 배송지 등록해 드리겠습니다~",웨어러블(워치),서울특별시 송파구 잠실6동,https://m.bunjang.co.kr/products/181192490?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
870,갤럭시워치 46mm 판매합니다,"70,000",0,10,"갤럭시워치 46mm 판매합니다.
정상작동되는 기기이며
약8만원 가격의 스트랩 , 보호링 착용중입니다.(탈부착가능)
생활기스 정도 있습니다.
연락주시면 친절하고 빠른답장 드리겠습니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181181850?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
871,미개봉}갤럭시 워치 4 40mm 자급제 블랙,"208,890",0,40,"www.galaxyprice.co.kr/?i=a/ksPPt
★제품 상세 정보 및 구매 아래 링크에서 가능★
★★ 용량 색상 선택가능 ★★
제품 가격은 할인율에 따라 달라질 수 있으며
또한 품절될 수 있습니다.
배송은 구매후 1일 정도 걸리며
지역에 따라 다를 수 있씁니다.

★제품 상세 정보 및 구매 아래 링크에서 가능★
▼▼▼▼▼▼▼▼▼▼▼▼
www.galaxyprice.co.kr/?i=a/ksPPt
www.galaxyprice.co.kr/?i=a/ksPPt
www.galaxyprice.co.kr/?i=a/ksPPt
▲▲▲▲▲▲▲▲▲▲▲▲

★에어팟2 무선충전 모델★
www.appleprice.co.kr/?i=a/jIF3M
www.appleprice.co.kr/?i=a/jIF3M
www.appleprice.co.kr/?i=a/jIF3M











































Partners 커미션을 받을 수 있음",기타(시계),서울특별시 강남구 청담동,https://m.bunjang.co.kr/products/181129839?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
872,갤럭시워치4 30프로할인쿠폰,"1,000",0,243,가격협의하겠습니다 연락주세용,웨어러블(워치),전국,https://m.bunjang.co.kr/products/181129095?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
873,미개봉 새제품] 갤럭시 워치4 클래식 46 LTE,"340,000",0,64,"[미개봉 새제품] 갤럭시 워치4 클래식 46 LTE 
실버색상 자급제

블랙보다 실버가 인기많습니다
정가 429,000원입니다

22년 2월말에 구매했습니다
통신사 3사 모두 사용가능합니다.
3월31일까지 3만원 쿠폰 사용 가능합니다.
블루투스 전용으로 써도 되고 개통해서 써도 됩니다. 서울 당산역, 봉은사역 직거래 가능합니다
시간안맞을시 당산역 근처 주소지 거래가능

네고문의는 죄송합니다",생활가전,서울특별시 강남구 삼성1동,https://m.bunjang.co.kr/products/181117783?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
874,갤럭시 워치 2 제네시스 에디션,"120,000",3,136,"갤럭시 워치 2 제네시스 에디션입니다.

사용감 조금있긴한데 정말 깔끔하게 사용했습니다.

연락주세용~~~!",웨어러블(워치),제주특별자치도 제주시 노형동,https://m.bunjang.co.kr/products/180967734?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
875,갤럭시워치 클래식46m,"280,000",0,115,",갤럭시 워치 클래식46m한달 사용 했네요










",웨어러블(워치),경기도 하남시 미사2동,https://m.bunjang.co.kr/products/181101511?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
876,갤럭시워치4 40mm 핑크골드,"200,000",2,53,"갤럭시s22+ 사전예약하고 구매한 제품인데
잠깐 사용하고 lte모델 선물받게되어서 판매합니다.
삼성전자에서 배송 받자마자
미리 주문해놓은 케이스, 강화유리 필름 부착해놓은 상태입니다.",웨어러블(워치),경기도 남양주시 오남읍,https://m.bunjang.co.kr/products/181075499?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
877,갤럭시워치스트랩,"16,000",4,179,"지금은 품절인 갤럭시워치 스트랩(20mm) 판매합니다.
새상품입니다",웨어러블(워치),서울특별시 강서구 등촌제1동,https://m.bunjang.co.kr/products/167626447?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
878,갤럭시 워치 액티브1,"50,000",9,590,구입후 운동할때 잠깐 사용함 단품입니다,웨어러블(워치),서울특별시 강동구 천호제1동,https://m.bunjang.co.kr/products/181080731?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
879,미개봉}삼성전자 갤럭시 워치 4 40mm 자급제 로즈골드,"208,970",0,82,"www.galaxyprice.co.kr/?i=a/krj3f
★제품 상세 정보 및 구매 아래 링크에서 가능★
★★ 용량 색상 선택가능 ★★
제품 가격은 할인율에 따라 달라질 수 있으며
또한 품절될 수 있습니다.
배송은 구매후 1일 정도 걸리며
지역에 따라 다를 수 있씁니다.

★제품 상세 정보 및 구매 아래 링크에서 가능★
▼▼▼▼▼▼▼▼▼▼▼▼
www.galaxyprice.co.kr/?i=a/krj3f
www.galaxyprice.co.kr/?i=a/krj3f
www.galaxyprice.co.kr/?i=a/krj3f
▲▲▲▲▲▲▲▲▲▲▲▲

★에어팟2 무선충전 모델★
www.appleprice.co.kr/?i=a/jIF3M
www.appleprice.co.kr/?i=a/jIF3M
www.appleprice.co.kr/?i=a/jIF3M














































Partners 커미션을 받을 수 있음",기타(시계),서울특별시 강남구 압구정동,https://m.bunjang.co.kr/products/181066316?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
880,갤럭시워치 4 46mm,"300,000",1,54,"구매하고 사용하지 않아 판매합니다 
미개봉 상태고요 편하게 연락주시면 감사드리겠습니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181056955?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
881,갤럭시워치4  핑크골드40mm,"250,000",1,86,"구매후 두번착용 ..시계 안차서 판매합니다.
구성품 다 있으며 .액정보호필름 부착상태이며 .
따로 구매한 스트랩줄과 하드프레임
끼운상태입니다.
송파,삼전  직거래가능합니다",웨어러블(워치),서울특별시 송파구 삼전동,https://m.bunjang.co.kr/products/179042743?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
882,"갤럭시 워치 4 40,44 블투 LET 미개봉 팜이다","200,000",1,34,"미개봉품 입니다
연락주세요",스마트폰,전국,https://m.bunjang.co.kr/products/180951635?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
883,갤럭시워치3(41mm),"120,000",1,47,"한달정도 사용한 갤워치3 판매합니다!
베젤링이 부착돤 상태입니다
(물론 탈부착은 가능합니다!!)
화면에는 액정보호필름도 붙어있어요!
본체랑 기스 없이 깨끗하고 좋은
상태이지만, 아무래도 가죽줄은 약간
사용감이 있는편입니다(자연스러운 사용감)
41mm lte버전 미스틱브론즈 색상입니다!

구성품은 시계, 충전독, 본체케이스, 베젤링
(상자는 없습니다!)
단순변심으로 인한 환불은 불가합니다!😊",웨어러블(워치),광주광역시 남구 효덕동,https://m.bunjang.co.kr/products/180532539?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
